1001818339	20210831	202108	2021	2021.6603											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	5	1	5	0	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20210831110000	https://www.architectsjournal.co.uk/news/aj-40-under-40-practice-founder-departs-as-closure-looms
1001818340	20210831	202108	2021	2021.6603											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	0	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	4	South Norwood, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.083333	-2608295	20210831110000	https://www.architectsjournal.co.uk/news/aj-40-under-40-practice-founder-departs-as-closure-looms
1001818341	20210831	202108	2021	2021.6603											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	7.11462450592885	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20210831110000	https://www.marieclaire.co.uk/news/kate-middleton-balmoral-privilege-747031
1001818342	20210831	202108	2021	2021.6603											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	-1.31826741996234	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20210831110000	https://www.nottinghampost.com/news/uk-world-news/pc-andrew-harpers-widow-vows-5851138
1001818343	20210831	202108	2021	2021.6603											GOV	PRIME MINISTER						GOV			0	010	010	01	1	0.0	6	1	6	-3.64842454394693	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20210831110000	https://www.dailyrecord.co.uk/news/politics/greenpeace-bid-halt-cambo-oil-24875617
1001818344	20210831	202108	2021	2021.6603											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-1.59574468085107	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20210831110000	https://timesofindia.indiatimes.com/city/hyderabad/telangana-hc-stays-reopening-of-residential-schools-hostels/articleshow/85794207.cms
1001818345	20210831	202108	2021	2021.6603											GOV	SECRETARY OF STATE						GOV			1	043	043	04	1	2.8	5	1	5	1.98019801980198	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20210831110000	https://allafrica.com/stories/202108310470.html
1001818346	20210831	202108	2021	2021.6603											GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	5	1	5	0.72859744990893	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20210831110000	http://community.scoop.co.nz/2021/08/if-patient-co-payments-were-removed-from-general-practices/
1001818347	20210831	202108	2021	2021.6603											GOV	PRESIDENT						GOV			1	060	060	06	2	6.0	5	1	5	-4.21052631578948	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20210831110000	https://ewn.co.za/2021/08/31/lamola-govt-will-continue-efforts-to-eradicate-gbv-femicide-in-sa
1001818348	20210831	202108	2021	2021.6603											GOV	AUTHORITIES						GOV			1	073	073	07	2	7.4	20	2	20	-2.01208058038606	0								4	Mengban, Yunnan, China	CH	CH29	41824	21.75	100.25	-1918473	4	Mengban, Yunnan, China	CH	CH29	41824	21.75	100.25	-1918473	20210831110000	http://www.china.org.cn/china/Off_the_Wire/2021-08/31/content_77725433.htm
1001818349	20210831	202108	2021	2021.6603											GOV	MINIST						GOV			1	190	190	19	4	-10.0	4	1	4	-2.32558139534884	0								1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	20210831110000	https://www.dailyrecord.co.uk/news/politics/gmb-host-slams-dominic-raab-24874031
1001818350	20210831	202108	2021	2021.6603											GOVMED	ATTORNEY GENERAL						GOV	MED		0	114	114	11	3	-2.0	4	1	4	-3.06122448979592	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20210831110000	https://www.wxyz.com/news/warning-issued-over-fake-charities-involving-hurricane-ida-afghanistan-heres-what-to-look-for
1001818351	20210831	202108	2021	2021.6603											HLH	NURSE						HLH			1	040	040	04	1	1.0	10	1	10	-2.14285714285714	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20210831110000	https://www.cbc.ca/news/canada/manitoba/emergency-nurses-health-sciences-centre-raise-alarm-long-wait-times-1.6158973
1001818352	20210831	202108	2021	2021.6603											HLH	NURSE						HLH			0	040	040	04	1	1.0	1	1	1	-0.51768766177739	0								4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	4	Les Cayes, Sud, Haiti	HA	HA12	17203	18.2	-73.75	-60600	20210831110000	https://www.wlrn.org/news/2021-08-31/we-have-nothing-earthquake-aid-arriving-slowly-in-haitis-desperate-communities
